 0.01720209895D0
 3498.790D0
 28.0512D0 169.5291D0
   0.1577287066246D+08   0.6666666666667D+07   0.9433962264151D+06   0.5094243504840D+06   0.2314814814815D+06   0.4225863977890D+04   0.3333333333333D+08   0.3225806451613D+06   0.2858130953844D-03
   0.6667061728782D+01   0.4585536751534D+01   0.3328306445055D+01   0.2295717646433D+01   0.1390853715957D+01   0.3940425676910D+00   0.2953088138695D+00   0.7920197763193D-01   0.5839811452566D-03
    1    1
   11   0.2237171274873740D-03   0.8369962583200818D+00   0.1001956228977567D+02  0  0  0  0  0  0  0  0
   12   0.2097481794022580D-03   0.3582381458376836D+01   0.1037574379733023D+02  0  0  0  0  0  0  0  0
   13   0.1969761970496516D-03   0.4459828112124973D+01   0.1131657921775265D+00  0  0  0  0  0  0  0  0
   14   0.1276023939118606D-03   0.5446831688805226D+01   0.5021841352532276D+01  0  0  0  0  0  0  0  0
   15   0.1163953693117700D-03   0.3677931635243811D+01   0.5199932106309558D+01  0  0  0  0  0  0  0  0
   16   0.9230818991264319D-04   0.2435908416203692D+01   0.3139199521156488D-01  0  0  0  0  0  0  0  0
   17   0.7345436389839680D-04   0.4239927673886392D+01   0.3866357513424390D-01  0  0  0  0  0  0  0  0
   18   0.4870003920011340D-04   0.3292242611895686D+01   0.9930516912887027D+01  0  0  0  0  0  0  0  0
   19   0.4473029935270700D-04   0.4268727758391025D+01   0.1046478917421887D+02  0  0  0  0  0  0  0  0
   20   0.2799611810201398D-04   0.5219969491004272D+01   0.1466987585657163D+00  0  0  0  0  0  0  0  0
   21   0.1317556115144799D-04   0.2490365557696890D+01   0.9631695681131960D-01  0  0  0  0  0  0  0  0
   22   0.1284412109690001D-04   0.2764723137428667D+01   0.2357441354543569D+00  0  0  0  0  0  0  0  0
   23   0.1096551493377600D-04   0.2023919695921281D+01   0.8177379696596157D-01  0  0  0  0  0  0  0  0
   24   0.9505947727365781D-05   0.3697269572615722D+01   0.5079494734209352D+01  0  0  0  0  0  0  0  0
   25   0.9283150504689616D-05   0.1804019257682701D+01   0.7271579922679017D-02  0  0  0  0  0  0  0  0
   26   0.9274943256038984D-05   0.6670083626422765D+00   0.2094827489888461D+00  0  0  0  0  0  0  0  0
   27   0.8715614709370008D-05   0.4494947316246257D+01   0.2985281258774867D+00  0  0  0  0  0  0  0  0
   28   0.5198697062661200D-05   0.4383615872629911D+01   0.5168540111097993D+01  0  0  0  0  0  0  0  0
   29   0.3847028724666396D-05   0.6152515926191327D+01   0.4990449357320712D+01  0  0  0  0  0  0  0  0
 9998  0  0  0  0  0  0  0  0  0  0  0
   30   0.1456357118609923D-03   0.2429607332411430D+00   0.2428763081719043D+04  2  0 -2  0  0  0  0  0
   31   0.6713447572711532D-04   0.4070899686845125D+01   0.2428852127095932D+04  2  0 -2  0  0  0  0  0
   32   0.6681066992467156D-04   0.5839799740406537D+01   0.2428674036342154D+04  2  0 -2  0  0  0  0  0
   33   0.1422191153382851D-04   0.5153453440392031D+01   0.2428584990965266D+04  2  0 -2  0  0  0  0  0
   34   0.1410806846233703D-04   0.1615653333269246D+01   0.2428941172472820D+04  2  0 -2  0  0  0  0  0
   35   0.8436544361747722D-05   0.5237122972947232D+01   0.1479320878997066D+03 -1  3 -2  0  0  0  0  0
 9999  0  0  0  0  0  0  0  0  0  0  0
    1    3
    1   0.1598170384010833D-01   0.6222473066544683D+01   0.6381214718431950D+01 -1  0  2  0  0  0  0  0
    2   0.7314708595483528D-02   0.2394534112940702D+01   0.6292169341543310D+01 -1  0  2  0  0  0  0  0
    3   0.7111400179101439D-02   0.6256340593792847D+00   0.6470260095320591D+01 -1  0  2  0  0  0  0  0
    4   0.1511549643267883D-02   0.4849780466516306D+01   0.6203123964654669D+01 -1  0  2  0  0  0  0  0
    5   0.1462159663847020D-02   0.1311980359393475D+01   0.6559305472209232D+01 -1  0  2  0  0  0  0  0
    6   0.3336219324045869D-03   0.1021841512912324D+01   0.6114078587766029D+01 -1  0  2  0  0  0  0  0
    7   0.3306740201503266D-03   0.1998326659407663D+01   0.6648350849097872D+01 -1  0  2  0  0  0  0  0
    8   0.1607455685492625D-03   0.4012828055947553D+01  -0.3816438325120998D+01 -1  0  2  0  0  0  0  0
    9   0.7741070178691200D-04   0.1331318296765385D+01   0.6438868100109027D+01 -1  0  2  0  0  0  0  0
   10   0.7462286917233880D-04   0.2684672959421853D+01   0.6737396225986513D+01 -1  0  2  0  0  0  0  0
   11   0.7291096595471061D-04   0.3477087866487927D+01   0.6025033210877388D+01 -1  0  2  0  0  0  0  0
   12   0.6027636670891800D-04   0.3061542475582978D+01   0.6501652090532156D+01 -1  0  2  0  0  0  0  0
   13   0.4732749947219130D-04   0.1688849875554602D+01   0.6323561336754874D+01 -1  0  2  0  0  0  0  0
   14   0.3701056581056820D-04   0.2375196175568790D+01   0.6412606713643515D+01 -1  0  2  0  0  0  0  0
   15   0.3214169596116360D-04   0.6241811003916594D+01   0.6260777346331746D+01 -1  0  2  0  0  0  0  0
   16   0.2716644193630320D-04   0.4144096229130206D+01   0.6234515959866234D+01 -1  0  2  0  0  0  0  0
   17   0.2628589083368250D-04   0.2017664596779575D+01   0.6527913476997668D+01 -1  0  2  0  0  0  0  0
   18   0.2051066737888520D-04   0.6449719967511965D+00   0.6349822723220386D+01 -1  0  2  0  0  0  0  0
   19   0.2018714468805330D-04   0.3747888775597167D+01   0.6590697467420797D+01 -1  0  2  0  0  0  0  0
   20   0.1733062364950220D-04   0.2413872050312614D+01   0.6171731969443105D+01 -1  0  2  0  0  0  0  0
   21   0.1650028552141730D-04   0.4604222971289160D+01   0.1648982238509626D+02 -1  0  2  0  0  0  0  0
   22   0.1636165431356800D-04   0.3371019259436040D+01   0.6826441602875153D+01 -1  0  2  0  0  0  0  0
   23   0.1620277455112710D-04   0.2835322917727745D+01   0.1666791313887354D+02 -1  0  2  0  0  0  0  0
   24   0.1578422930662670D-04   0.5932334220063532D+01   0.5935987833988747D+01 -1  0  2  0  0  0  0  0
   25   0.1155548887648690D-04   0.2148976617713557D+01   0.1657886776198490D+02 -1  0  2  0  0  0  0  0
   26   0.8915309088647409D-05   0.3161572755262240D+00   0.6145470582977594D+01 -1  0  2  0  0  0  0  0
   27   0.7716155921462711D-05   0.7762840176851795D+00   0.1640077700820762D+02 -1  0  2  0  0  0  0  0
   28   0.7443474433517800D-05   0.3521669217741933D+01   0.1675695851576218D+02 -1  0  2  0  0  0  0  0
   29   0.7427257818452120D-05   0.2704010896793763D+01   0.6616958853886308D+01 -1  0  2  0  0  0  0  0
   30   0.6793672394573960D-05   0.4434235075611354D+01   0.6679742844309437D+01 -1  0  2  0  0  0  0  0
   31   0.6526439278535280D-05   0.4869118403888217D+01   0.6082686592554465D+01 -1  0  2  0  0  0  0  0
 9998  0  0  0  0  0  0  0  0  0  0  0
   32   0.2602700419616530D-02   0.1822484926062486D+00   0.2435144296437475D+04  1  0  0  0  0  0  0  0
